TERM,PART_OF_TERM,COLLEGE,DEPT,COURSE,SECT,CRN,TYPE,MIN CREDITS,MAX CREDITS,TITLE,CROSS-LIST,MAX SIZE,ACTUAL ENROLLMENT,WAITLIST MAX,WAITLIST ACTUAL,START DATE,END DATE,MON-IND,TUE-IND,WED-IND,THU-IND,FRI-IND,SAT-IND,SUN-IND,BEGIN TIME,END TIME,BUILDING,ROOM,MODALITY CODE,MODALITY TEXT,CROSS_LIST_MAXIMUM_ENROLLMENT,CROSS_LIST_ENROLLMENT,file_name,term_code,academic_year,period_code,period_name,fixes,fix_notes,instructor_id,instructor_name_banner,instructor source,buffer_1,buffer_2,buffer_3,buffer_4,buffer_5,buffer_6,course_subject,course_number,instructor_cnt,capstone_cnt,lec_only_course_list,sum_term_crse_crn_hours_lec,spare_col_3,spare_col_4,spare_col_5,spare_col_6,instructor_name,ins_college,ins_dept,ins_role,ins_wrkld,ins_wrkld_target,ins_spare1,ins_spare2,instructor_name_notes,ins_url_vcu,ins_url_linkedin,ins_url_google_scholar,ins_note1,ins_note2,crse,crse_level,crse_url,crse_note,crse_spare1,crse_spare2,time_code,time_id,room_code,room_id,meeting_code,meeting_id,mtgs_per_wk,mtg_length,shared_mtgs_cnt,mtgs_per_crn,combined_count,combined_sections,sum_term,sum_term_crse,sum_term_crse_crn,sum_term_crse_crn_mtg_students,sum_term_crse_crn_hours,wrkld_sample_type,sum_term_crse_wrkld_sample,sum_term_crse_wrkld_sample_lec,wrkld_sample_note,wrkld_a_type,sum_term_crse_wrkld_a,sum_term_crse_wrkld_a_lec,wrkld_a_note,wrkld_b_type,sum_term_crse_wrkld_b,sum_term_crse_wrkld_b_lec,wrkld_b_note,wrkld_c_type,sum_term_crse_wrkld_c,sum_term_crse_wrkld_c_lec,wrkld_c_note
202120,Full Term,Engineering,EGRC,CLSE403,014,34916,LAB,2.0,2.0,SENIOR DESIGN STUDIO,,4,11,0,0,2021-01-25 00:00:00,2021-05-07 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RONA,Hybrid-flexible synchronous,.,.,VCU-SOC-202120-SP2021.xlsx,202120,AY20-21,SP2021,Spring 2021,,,V00771389,Roper,instructor_1,,,,,,,CLSE,403,1.0,0.0,ENGR591,0.0,0,0,0,0,Roper,Engineering,ENGR,Adjct,none,0.0,,,Roper,,,,,,CLSE403,UG,https://bulletin.vcu.edu/undergraduate/engineering/chemical-life-science-engineering/chemical-life-science-engineering-bs-concentration-chemical-engineering/#coursestext,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.0018214936247723133,0.125,1.0,11.0,22.0,LAB,0.3333333333333333,0.0,RULE: [wrkld]=0.33 for LAB,LAB,0.0,0.0,,LAB,0.0,0.0,,LAB,0.0,0.0,
202120,Full Term,Engineering,EGRC,CLSE403,L02,33478,LAB,2.0,2.0,SENIOR DESIGN STUDIO,,8,9,0,0,2021-01-25 00:00:00,2021-05-07 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RONA,Hybrid-flexible synchronous,.,.,VCU-SOC-202120-SP2021.xlsx,202120,AY20-21,SP2021,Spring 2021,,,V70187378,Gupton,instructor_1,,,,,,,CLSE,403,1.0,0.0,,0.0,0,0,0,0,"Gupton,Frank",Engineering,EGRC,TTT,RES,4.0,,,"Gupton,Frank",,,,,,CLSE403,UG,https://bulletin.vcu.edu/undergraduate/engineering/chemical-life-science-engineering/chemical-life-science-engineering-bs-concentration-chemical-engineering/#coursestext,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.0018214936247723133,0.125,1.0,9.0,18.0,LAB,0.3333333333333333,0.0,RULE: [wrkld]=0.33 for LAB,LAB,0.0,0.0,,LAB,0.0,0.0,,LAB,0.0,0.0,
202120,Full Term,Engineering,EGRC,CLSE403,L04,33480,LAB,2.0,2.0,SENIOR DESIGN STUDIO,,4,4,0,0,2021-01-25 00:00:00,2021-05-07 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RONA,Hybrid-flexible synchronous,.,.,VCU-SOC-202120-SP2021.xlsx,202120,AY20-21,SP2021,Spring 2021,,,V00234365,Peters,instructor_1,,,,,,,CLSE,403,1.0,0.0,CLSE302,0.0,0,0,0,0,"Peters,Michael",Engineering,EGRC,TTT,RES,4.0,,,"Peters,Michael",,,,,,CLSE403,UG,https://bulletin.vcu.edu/undergraduate/engineering/chemical-life-science-engineering/chemical-life-science-engineering-bs-concentration-chemical-engineering/#coursestext,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.0018214936247723133,0.125,1.0,4.0,8.0,LAB,0.3333333333333333,0.0,RULE: [wrkld]=0.33 for LAB,LAB,0.0,0.0,,LAB,0.0,0.0,,LAB,0.0,0.0,
202120,Full Term,Engineering,EGRC,CLSE403,L05,37370,LAB,2.0,2.0,SENIOR DESIGN STUDIO,,8,6,0,0,2021-01-25 00:00:00,2021-05-07 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RONA,Hybrid-flexible synchronous,.,.,VCU-SOC-202120-SP2021.xlsx,202120,AY20-21,SP2021,Spring 2021,,,V00725885,Ward,instructor_1,,,,,,,CLSE,403,1.0,0.0,ENGR403,0.0,0,0,0,0,"Ward,Bennett",Engineering,EGRC,Term,NON,6.0,,,"Ward,Bennett",,,,,,CLSE403,UG,https://bulletin.vcu.edu/undergraduate/engineering/chemical-life-science-engineering/chemical-life-science-engineering-bs-concentration-chemical-engineering/#coursestext,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.0018214936247723133,0.125,1.0,6.0,12.0,LAB,0.3333333333333333,0.0,RULE: [wrkld]=0.33 for LAB,LAB,0.0,0.0,,LAB,0.0,0.0,,LAB,0.0,0.0,
202120,Full Term,Engineering,EGRC,CLSE403,L10,37377,LAB,2.0,2.0,SENIOR DESIGN STUDIO,,4,4,0,0,2021-01-25 00:00:00,2021-05-07 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RONA,Hybrid-flexible synchronous,.,.,VCU-SOC-202120-SP2021.xlsx,202120,AY20-21,SP2021,Spring 2021,,,V00707094,Lewinski,instructor_1,,,,,,,CLSE,403,1.0,0.0,CLSE202,0.0,0,0,0,0,"Lewinski,Nastassja",Engineering,EGRC,TTT,RES,4.0,,,"Lewinski,Nastassja",,,,,,CLSE403,UG,https://bulletin.vcu.edu/undergraduate/engineering/chemical-life-science-engineering/chemical-life-science-engineering-bs-concentration-chemical-engineering/#coursestext,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.0018214936247723133,0.125,1.0,4.0,8.0,LAB,0.3333333333333333,0.0,RULE: [wrkld]=0.33 for LAB,LAB,0.0,0.0,,LAB,0.0,0.0,,LAB,0.0,0.0,
202120,Full Term,Engineering,EGRC,CLSE403,L12,33489,LAB,2.0,2.0,SENIOR DESIGN STUDIO,,4,4,0,0,2021-01-25 00:00:00,2021-05-07 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RONA,Hybrid-flexible synchronous,.,.,VCU-SOC-202120-SP2021.xlsx,202120,AY20-21,SP2021,Spring 2021,,,V00717436,Tang,instructor_1,,,,,,,CLSE,403,1.0,0.0,ENGR591,0.0,0,0,0,0,"Tang,Christina",Engineering,EGRC,TTT,RES,4.0,,,"Tang,Christina",,,,,,CLSE403,UG,https://bulletin.vcu.edu/undergraduate/engineering/chemical-life-science-engineering/chemical-life-science-engineering-bs-concentration-chemical-engineering/#coursestext,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.0018214936247723133,0.125,1.0,4.0,8.0,LAB,0.3333333333333333,0.0,RULE: [wrkld]=0.33 for LAB,LAB,0.0,0.0,,LAB,0.0,0.0,,LAB,0.0,0.0,
202120,Full Term,Engineering,EGRC,CLSE403,L14,37378,LAB,2.0,2.0,SENIOR DESIGN STUDIO,,4,3,0,0,2021-01-25 00:00:00,2021-05-07 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RONA,Hybrid-flexible synchronous,.,.,VCU-SOC-202120-SP2021.xlsx,202120,AY20-21,SP2021,Spring 2021,,,V00725885,Ward,instructor_1,,,,,,,CLSE,403,1.0,0.0,ENGR403,0.0,0,0,0,0,"Ward,Bennett",Engineering,EGRC,Term,NON,6.0,,,"Ward,Bennett",,,,,,CLSE403,UG,https://bulletin.vcu.edu/undergraduate/engineering/chemical-life-science-engineering/chemical-life-science-engineering-bs-concentration-chemical-engineering/#coursestext,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.0018214936247723133,0.125,1.0,3.0,6.0,LAB,0.3333333333333333,0.0,RULE: [wrkld]=0.33 for LAB,LAB,0.0,0.0,,LAB,0.0,0.0,,LAB,0.0,0.0,
202120,Full Term,Engineering,EGRC,CLSE403,L15,37474,LAB,2.0,2.0,SENIOR DESIGN STUDIO,,8,8,0,0,2021-01-25 00:00:00,2021-05-07 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RONA,Hybrid-flexible synchronous,.,.,VCU-SOC-202120-SP2021.xlsx,202120,AY20-21,SP2021,Spring 2021,,,V00843613,Ferri,instructor_1,,,,,,,CLSE,403,1.0,0.0,,0.0,0,0,0,0,"Ferri,James",Engineering,EGRC,TTT,RES,4.0,,,"Ferri,James",,,,,,CLSE403,UG,https://bulletin.vcu.edu/undergraduate/engineering/chemical-life-science-engineering/chemical-life-science-engineering-bs-concentration-chemical-engineering/#coursestext,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.0018214936247723133,0.125,1.0,8.0,16.0,LAB,0.3333333333333333,0.0,RULE: [wrkld]=0.33 for LAB,LAB,0.0,0.0,,LAB,0.0,0.0,,LAB,0.0,0.0,
202120,Full Term,Engineering,EGRC,CLSE450,003,29852,RES,3.0,3.0,UG RSRCH IN CHEM/LFSC ENGRNG,,1,1,0,0,2021-01-25 00:00:00,2021-05-07 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202120-SP2021.xlsx,202120,AY20-21,SP2021,Spring 2021,,,V00287157,Yadavalli,instructor_1,,,,,,,CLSE,450,1.0,0.0,CLSE655,0.0,0,0,0,0,"Yadavalli,Vamsi",Engineering,EGRC,TTT,RES,4.0,,,"Yadavalli,Vamsi",,,,,,CLSE450,UG,https://bulletin.vcu.edu/undergraduate/engineering/chemical-life-science-engineering/chemical-life-science-engineering-bs-concentration-chemical-engineering/#coursestext,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.0018214936247723133,0.5,1.0,1.0,3.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202120,Full Term,Engineering,EGRC,CLSE450,009,33437,RES,1.0,1.0,UG RSRCH IN CHEM/LFSC ENGRNG,,0,1,0,0,2021-01-25 00:00:00,2021-05-07 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202120-SP2021.xlsx,202120,AY20-21,SP2021,Spring 2021,,,V70187378,Gupton,instructor_1,,,,,,,CLSE,450,1.0,0.0,,0.0,0,0,0,0,"Gupton,Frank",Engineering,EGRC,TTT,RES,4.0,,,"Gupton,Frank",,,,,,CLSE450,UG,https://bulletin.vcu.edu/undergraduate/engineering/chemical-life-science-engineering/chemical-life-science-engineering-bs-concentration-chemical-engineering/#coursestext,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.0018214936247723133,0.5,1.0,1.0,1.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202120,Full Term,Engineering,EGRC,CLSE655,001,40735,LEC,3.0,3.0,NONEQUILIBRIUM ANALYSIS,,12,8,12,0,2021-01-25 00:00:00,2021-05-07 00:00:00,.,T,.,R,.,.,.,1530.0,1645.0,ONLNE,.,ROND,Online-synchronous instruction,.,.,VCU-SOC-202120-SP2021.xlsx,202120,AY20-21,SP2021,Spring 2021,,,V00287157,Yadavalli,instructor_1,,,,,,,CLSE,655,1.0,0.0,CLSE655,24.0,0,0,0,0,"Yadavalli,Vamsi",Engineering,EGRC,TTT,RES,4.0,,,"Yadavalli,Vamsi",,,,,,CLSE655,GR,https://bulletin.vcu.edu/undergraduate/engineering/chemical-life-science-engineering/chemical-life-science-engineering-bs-concentration-chemical-engineering/#coursestext,,,,.T.R...1530.01645.0,27,ONLNE.,0,ONLNE..T.R...1530.01645.0,81,2,115,1,1,,,0.0018214936247723133,1.0,1.0,8.0,24.0,LEC,1.0,1.0,BASE: [wrkld] ,LEC,0.0,0.0,,LEC,0.0,0.0,,LEC,0.0,0.0,
202120,Full Term,Engineering,EGRC,CLSE656,001,30413,LEC,3.0,3.0,ADV CHEMICAL REACTION ENGR,,15,7,15,0,2021-01-25 00:00:00,2021-05-07 00:00:00,M,.,W,.,.,.,.,1400.0,1515.0,ONLNE,.,ROND,Online-synchronous instruction,.,.,VCU-SOC-202120-SP2021.xlsx,202120,AY20-21,SP2021,Spring 2021,,,V00723545,Gupta,instructor_1,,,,,,,CLSE,656,1.0,0.0,CLSE656,21.0,0,0,0,0,"Gupta,Ram",Engineering,EGRC,TTT,RES,4.0,,,"Gupta,Ram",,,,,,CLSE656,GR,https://bulletin.vcu.edu/undergraduate/engineering/chemical-life-science-engineering/chemical-life-science-engineering-bs-concentration-chemical-engineering/#coursestext,,,,M.W....1400.01515.0,21,ONLNE.,0,ONLNE.M.W....1400.01515.0,24,2,115,1,1,,,0.0018214936247723133,1.0,1.0,7.0,21.0,LEC,1.0,1.0,BASE: [wrkld] ,LEC,0.0,0.0,,LEC,0.0,0.0,,LEC,0.0,0.0,
202120,Full Term,Engineering,EGRC,CLSE690,001,42372,SEM,1.0,1.0,RESEARCH SEMINAR,Canvas,25,23,0,0,2021-01-25 00:00:00,2021-05-07 00:00:00,.,.,W,.,.,.,.,1300.0,1400.0,ONLNE,.,ROND,Online-synchronous instruction,.,.,VCU-SOC-202120-SP2021.xlsx,202120,AY20-21,SP2021,Spring 2021,,,V00844334,Jiang,instructor_1,,,,,,,CLSE,690,1.0,0.0,ENGR591,0.0,0,0,0,0,"Jiang,Mo",Engineering,EGRC,TTT,RES,4.0,,,"Jiang,Mo",,,,,,CLSE690,GR,https://bulletin.vcu.edu/undergraduate/engineering/chemical-life-science-engineering/chemical-life-science-engineering-bs-concentration-chemical-engineering/#coursestext,,,,..W....1300.01400.0,128,ONLNE.,0,ONLNE...W....1300.01400.0,247,1,100,1,1,,,0.0018214936247723133,1.0,1.0,23.0,23.0,SEM,1.0,0.0,RULE: [wrkld] / 1.0 for SEM,SEM,0.0,0.0,,SEM,0.0,0.0,,SEM,0.0,0.0,
202120,Full Term,Engineering,EGRC,CLSE691,001,40873,LEC,3.0,3.0,SP TP: STEM CELL ENGINEERING,,15,6,0,0,2021-01-25 00:00:00,2021-05-07 00:00:00,M,.,W,.,.,.,.,900.0,1015.0,ONLNE,.,ROND,Online-synchronous instruction,.,.,VCU-SOC-202120-SP2021.xlsx,202120,AY20-21,SP2021,Spring 2021,,,V00589202,Wen,instructor_1,,,,,,,CLSE,691,1.0,0.0,CLSE691,18.0,0,0,0,0,"Wen,Xuejun",Engineering,EGRC,TTT,RES,4.0,,,"Wen,Xuejun",,,,,,CLSE691,GR,https://bulletin.vcu.edu/undergraduate/engineering/chemical-life-science-engineering/chemical-life-science-engineering-bs-concentration-chemical-engineering/#coursestext,,,,M.W....900.01015.0,146,ONLNE.,0,ONLNE.M.W....900.01015.0,248,2,115,1,1,,,0.0018214936247723133,1.0,1.0,6.0,18.0,LEC,1.0,1.0,BASE: [wrkld] ,LEC,0.0,0.0,,LEC,0.0,0.0,,LEC,0.0,0.0,
202120,Full Term,Engineering,EGRC,CLSE697,008,37537,RES,5.0,5.0,DIRECTED RESEARCH,,0,2,0,0,2021-01-25 00:00:00,2021-05-07 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202120-SP2021.xlsx,202120,AY20-21,SP2021,Spring 2021,,,V00843613,Ferri,instructor_1,,,,,,,CLSE,697,1.0,0.0,,0.0,0,0,0,0,"Ferri,James",Engineering,EGRC,TTT,RES,4.0,,,"Ferri,James",,,,,,CLSE697,GR,https://bulletin.vcu.edu/undergraduate/engineering/chemical-life-science-engineering/chemical-life-science-engineering-bs-concentration-chemical-engineering/#coursestext,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.0018214936247723133,0.047619047619047616,1.0,2.0,10.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202120,Full Term,Engineering,EGRC,CLSE697,010,37538,RES,6.0,6.0,DIRECTED RESEARCH,,0,1,0,0,2021-01-25 00:00:00,2021-05-07 00:00:00,.,.,.,.,.,.,.,0,0,ONLNE,.,ROND,Online-synchronous instruction,.,.,VCU-SOC-202120-SP2021.xlsx,202120,AY20-21,SP2021,Spring 2021,,,V00843613,Ferri,instructor_1,,,,,,,CLSE,697,1.0,0.0,,0.0,0,0,0,0,"Ferri,James",Engineering,EGRC,TTT,RES,4.0,,,"Ferri,James",,,,,,CLSE697,GR,https://bulletin.vcu.edu/undergraduate/engineering/chemical-life-science-engineering/chemical-life-science-engineering-bs-concentration-chemical-engineering/#coursestext,,,,.........,0,ONLNE.,0,ONLNE..........,0,0,0,1,1,,,0.0018214936247723133,0.047619047619047616,1.0,1.0,6.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202120,Full Term,Engineering,EGRC,CLSE697,014,37540,RES,8.0,8.0,DIRECTED RESEARCH,,0,2,0,0,2021-01-25 00:00:00,2021-05-07 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202120-SP2021.xlsx,202120,AY20-21,SP2021,Spring 2021,,,V00843613,Ferri,instructor_1,,,,,,,CLSE,697,1.0,0.0,,0.0,0,0,0,0,"Ferri,James",Engineering,EGRC,TTT,RES,4.0,,,"Ferri,James",,,,,,CLSE697,GR,https://bulletin.vcu.edu/undergraduate/engineering/chemical-life-science-engineering/chemical-life-science-engineering-bs-concentration-chemical-engineering/#coursestext,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.0018214936247723133,0.047619047619047616,1.0,2.0,16.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202120,Full Term,Engineering,EGRC,CLSE697,015,37541,RES,9.0,9.0,DIRECTED RESEARCH,,0,1,0,0,2021-01-25 00:00:00,2021-05-07 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202120-SP2021.xlsx,202120,AY20-21,SP2021,Spring 2021,,,V00843613,Ferri,instructor_1,,,,,,,CLSE,697,1.0,0.0,,0.0,0,0,0,0,"Ferri,James",Engineering,EGRC,TTT,RES,4.0,,,"Ferri,James",,,,,,CLSE697,GR,https://bulletin.vcu.edu/undergraduate/engineering/chemical-life-science-engineering/chemical-life-science-engineering-bs-concentration-chemical-engineering/#coursestext,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.0018214936247723133,0.047619047619047616,1.0,1.0,9.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202120,Full Term,Engineering,EGRC,CLSE697,023,37549,RES,5.0,5.0,DIRECTED RESEARCH,,0,2,0,0,2021-01-25 00:00:00,2021-05-07 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202120-SP2021.xlsx,202120,AY20-21,SP2021,Spring 2021,,,V70187378,Gupton,instructor_1,,,,,,,CLSE,697,1.0,0.0,,0.0,0,0,0,0,"Gupton,Frank",Engineering,EGRC,TTT,RES,4.0,,,"Gupton,Frank",,,,,,CLSE697,GR,https://bulletin.vcu.edu/undergraduate/engineering/chemical-life-science-engineering/chemical-life-science-engineering-bs-concentration-chemical-engineering/#coursestext,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.0018214936247723133,0.047619047619047616,1.0,2.0,10.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202120,Full Term,Engineering,EGRC,CLSE697,041,17649,RES,1.0,1.0,DIRECTED RESEARCH,,1,1,0,0,2021-01-25 00:00:00,2021-05-07 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202120-SP2021.xlsx,202120,AY20-21,SP2021,Spring 2021,,,V70187378,Gupton,instructor_1,,,,,,,CLSE,697,1.0,0.0,,0.0,0,0,0,0,"Gupton,Frank",Engineering,EGRC,TTT,RES,4.0,,,"Gupton,Frank",,,,,,CLSE697,GR,https://bulletin.vcu.edu/undergraduate/engineering/chemical-life-science-engineering/chemical-life-science-engineering-bs-concentration-chemical-engineering/#coursestext,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.0018214936247723133,0.047619047619047616,1.0,1.0,1.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202120,Full Term,Engineering,EGRC,CLSE697,043,17650,RES,3.0,3.0,DIRECTED RESEARCH,,1,1,0,0,2021-01-25 00:00:00,2021-05-07 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202120-SP2021.xlsx,202120,AY20-21,SP2021,Spring 2021,,,V70187378,Gupton,instructor_1,,,,,,,CLSE,697,1.0,0.0,,0.0,0,0,0,0,"Gupton,Frank",Engineering,EGRC,TTT,RES,4.0,,,"Gupton,Frank",,,,,,CLSE697,GR,https://bulletin.vcu.edu/undergraduate/engineering/chemical-life-science-engineering/chemical-life-science-engineering-bs-concentration-chemical-engineering/#coursestext,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.0018214936247723133,0.047619047619047616,1.0,1.0,3.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202120,Full Term,Engineering,EGRC,CLSE697,051,17655,RES,1.0,1.0,DIRECTED RESEARCH,,15,1,0,0,2021-01-25 00:00:00,2021-05-07 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202120-SP2021.xlsx,202120,AY20-21,SP2021,Spring 2021,,,V00771389,Roper,instructor_1,,,,,,,CLSE,697,1.0,0.0,ENGR591,0.0,0,0,0,0,Roper,Engineering,ENGR,Adjct,none,0.0,,,Roper,,,,,,CLSE697,GR,https://bulletin.vcu.edu/undergraduate/engineering/chemical-life-science-engineering/chemical-life-science-engineering-bs-concentration-chemical-engineering/#coursestext,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.0018214936247723133,0.047619047619047616,1.0,1.0,1.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202120,Full Term,Engineering,EGRC,CLSE697,053,17659,RES,3.0,3.0,DIRECTED RESEARCH,,15,1,0,0,2021-01-25 00:00:00,2021-05-07 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202120-SP2021.xlsx,202120,AY20-21,SP2021,Spring 2021,,,V00771389,Roper,instructor_1,,,,,,,CLSE,697,1.0,0.0,ENGR591,0.0,0,0,0,0,Roper,Engineering,ENGR,Adjct,none,0.0,,,Roper,,,,,,CLSE697,GR,https://bulletin.vcu.edu/undergraduate/engineering/chemical-life-science-engineering/chemical-life-science-engineering-bs-concentration-chemical-engineering/#coursestext,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.0018214936247723133,0.047619047619047616,1.0,1.0,3.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202120,Full Term,Engineering,EGRC,CLSE697,056,17660,RES,6.0,6.0,DIRECTED RESEARCH,,15,1,0,0,2021-01-25 00:00:00,2021-05-07 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202120-SP2021.xlsx,202120,AY20-21,SP2021,Spring 2021,,,V00771389,Roper,instructor_1,,,,,,,CLSE,697,1.0,0.0,ENGR591,0.0,0,0,0,0,Roper,Engineering,ENGR,Adjct,none,0.0,,,Roper,,,,,,CLSE697,GR,https://bulletin.vcu.edu/undergraduate/engineering/chemical-life-science-engineering/chemical-life-science-engineering-bs-concentration-chemical-engineering/#coursestext,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.0018214936247723133,0.047619047619047616,1.0,1.0,6.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202120,Full Term,Engineering,EGRC,CLSE697,059,17661,RES,9.0,9.0,DIRECTED RESEARCH,,15,1,0,0,2021-01-25 00:00:00,2021-05-07 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202120-SP2021.xlsx,202120,AY20-21,SP2021,Spring 2021,,,V00771389,Roper,instructor_1,,,,,,,CLSE,697,1.0,0.0,ENGR591,0.0,0,0,0,0,Roper,Engineering,ENGR,Adjct,none,0.0,,,Roper,,,,,,CLSE697,GR,https://bulletin.vcu.edu/undergraduate/engineering/chemical-life-science-engineering/chemical-life-science-engineering-bs-concentration-chemical-engineering/#coursestext,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.0018214936247723133,0.047619047619047616,1.0,1.0,9.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202120,Full Term,Engineering,EGRC,CLSE697,065,37577,RES,8.0,8.0,DIRECTED RESEARCH,,10,2,0,0,2021-01-25 00:00:00,2021-05-07 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202120-SP2021.xlsx,202120,AY20-21,SP2021,Spring 2021,,,V00771389,Roper,instructor_1,,,,,,,CLSE,697,1.0,0.0,ENGR591,0.0,0,0,0,0,Roper,Engineering,ENGR,Adjct,none,0.0,,,Roper,,,,,,CLSE697,GR,https://bulletin.vcu.edu/undergraduate/engineering/chemical-life-science-engineering/chemical-life-science-engineering-bs-concentration-chemical-engineering/#coursestext,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.0018214936247723133,0.047619047619047616,1.0,2.0,16.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
