TERM,PART_OF_TERM,COLLEGE,DEPT,COURSE,SECT,CRN,TYPE,MIN CREDITS,MAX CREDITS,TITLE,CROSS-LIST,MAX SIZE,ACTUAL ENROLLMENT,WAITLIST MAX,WAITLIST ACTUAL,START DATE,END DATE,MON-IND,TUE-IND,WED-IND,THU-IND,FRI-IND,SAT-IND,SUN-IND,BEGIN TIME,END TIME,BUILDING,ROOM,MODALITY CODE,MODALITY TEXT,CROSS_LIST_MAXIMUM_ENROLLMENT,CROSS_LIST_ENROLLMENT,file_name,term_code,academic_year,period_code,period_name,fixes,fix_notes,instructor source,instructor,course_subject,course_number,instructor_cnt,capstone_cnt,spare_col_1,spare_col_2,spare_col_3,spare_col_4,spare_col_5,spare_col_6,ins_college,ins_dept,ins_role,ins_wrkld,ins_wrkld_target,ins_spare1,ins_spare2,ins_url_vcu,ins_url_linkedin,ins_url_google_scholar,ins_note1,crse,crse_level,crse_with_url,crse_note,crse_spare1,crse_spare2,time_code,time_id,room_code,room_id,meeting_code,meeting_id,mtgs_per_wk,mtg_length,shared_mtgs_cnt,mtgs_per_crn,combined_count,combined_sections,sum_term,sum_term_crse,sum_term_crse_crn,sum_term_crse_crn_mtg_students,sum_term_crse_crn_hours,wrkld_sample_type,sum_term_crse_wrkld_sample,sum_term_crse_wrkld_sample_lec,wrkld_sample_note,wrkld_a_type,sum_term_crse_wrkld_a,sum_term_crse_wrkld_a_lec,wrkld_a_note,wrkld_b_type,sum_term_crse_wrkld_b,sum_term_crse_wrkld_b_lec,wrkld_b_note,wrkld_c_type,sum_term_crse_wrkld_c,sum_term_crse_wrkld_c_lec,wrkld_c_note
202130,Full Term,Engineering,EGRB,EGRB697,97,35689,RES,2,2,DIRECTED RES IN BIOMEDICAL EGR,,5,1,0,0,2021-05-24 00:00:00,2021-08-13 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202130-SU2021.xlsx,202130,AY20-21,SU2021,Summer 2021,,,instructor_1,"Lemmon,Christopher",EGRB,697,1.0,0.0,0,0,0,0,0,0,Engineering,EGRB,TTT,RES,4,,,,,,,EGRB697,GR,EGRB697,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.008333333333333333,0.045454545454545456,1.0,1.0,2.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202130,,Engineering,EGRC,CLSE201,1,36868,LEC,4,4,CHEMICAL EGR FUNDAMENTALS I,,40,36,0,0,2021-05-24 00:00:00,2021-07-02 00:00:00,M,T,W,R,.,.,.,1030,1210,ONLNE,.,ROND,Online-synchronous instruction,.,.,VCU-SOC-202130-SU2021.xlsx,202130,AY20-21,SU2021,Summer 2021,,,instructor_1,"Peters,Michael",CLSE,201,1.0,0.0,0,0,0,0,0,0,Engineering,EGRC,TTT,RES,4,,,,,,,CLSE201,GR,CLSE201,,,,MTWR...10301210,181,ONLNE.,0,ONLNE.MTWR...10301210,310,4,180,2,1,2.0,"CLSE201,CLSE202",0.008333333333333333,1.0,1.0,36.0,144.0,LEC,0.5,0.5,BASE: [wrkld] / 2 CRN at same time,LEC,0.0,0.0,,LEC,0.0,0.0,,LEC,0.0,0.0,
202130,,Engineering,EGRC,CLSE202,1,36869,LEC,4,4,CHEMICAL ENGINEERING FUND II,,45,40,0,0,2021-07-07 00:00:00,2021-08-13 00:00:00,M,T,W,R,.,.,.,1030,1210,ONLNE,.,ROND,Online-synchronous instruction,.,.,VCU-SOC-202130-SU2021.xlsx,202130,AY20-21,SU2021,Summer 2021,,,instructor_1,"Peters,Michael",CLSE,202,1.0,0.0,0,0,0,0,0,0,Engineering,EGRC,TTT,RES,4,,,,,,,CLSE202,GR,CLSE202,,,,MTWR...10301210,181,ONLNE.,0,ONLNE.MTWR...10301210,310,4,180,2,1,2.0,"CLSE201,CLSE202",0.008333333333333333,1.0,1.0,40.0,160.0,LEC,0.5,0.5,BASE: [wrkld] / 2 CRN at same time,LEC,0.0,0.0,,LEC,0.0,0.0,,LEC,0.0,0.0,
202130,Full Term,Engineering,EGRC,CLSE692,4,32439,LEC,3,3,INDEPENDENT STUDY,,1,1,0,0,2021-05-24 00:00:00,2021-08-13 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202130-SU2021.xlsx,202130,AY20-21,SU2021,Summer 2021,,,instructor_1,"Gupton,Bernard",CLSE,692,1.0,0.0,0,0,0,0,0,0,Engineering,EGRC,TTT,RES,4,,,,,,,CLSE692,GR,CLSE692,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.008333333333333333,1.0,1.0,1.0,3.0,LEC,1.0,1.0,BASE: [wrkld] ,LEC,0.0,0.0,,LEC,0.0,0.0,,LEC,0.0,0.0,
202130,Full Term,Engineering,EGRC,CLSE697,1,31739,RES,3,3,DIRECTED RESEARCH,,5,1,0,0,2021-05-24 00:00:00,2021-08-13 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202130-SU2021.xlsx,202130,AY20-21,SU2021,Summer 2021,,,instructor_1,"Yadavalli,Vamsi",CLSE,697,1.0,0.0,0,0,0,0,0,0,Engineering,EGRC,TTT,RES,4,,,,,,,CLSE697,GR,CLSE697,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.008333333333333333,0.1,1.0,1.0,3.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202130,Full Term,Engineering,EGRC,CLSE697,103,36339,RES,3,3,DIRECTED RESEARCH,,5,1,0,0,2021-05-24 00:00:00,2021-08-13 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202130-SU2021.xlsx,202130,AY20-21,SU2021,Summer 2021,,,instructor_1,"Gupta,Ram",CLSE,697,1.0,0.0,0,0,0,0,0,0,Engineering,EGRC,TTT,RES,4,,,,,,,CLSE697,GR,CLSE697,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.008333333333333333,0.1,1.0,1.0,3.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202130,Full Term,Engineering,EGRC,CLSE697,123,36425,RES,3,3,DIRECTED RESEARCH,,2,1,0,0,2021-05-24 00:00:00,2021-08-13 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202130-SU2021.xlsx,202130,AY20-21,SU2021,Summer 2021,,,instructor_1,"Tang,Christina",CLSE,697,1.0,0.0,0,0,0,0,0,0,Engineering,EGRC,TTT,RES,4,,,,,,,CLSE697,GR,CLSE697,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.008333333333333333,0.1,1.0,1.0,3.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202130,Full Term,Engineering,EGRC,CLSE697,131,37184,RES,1,1,DIRECTED RESEARCH,,1,1,0,0,2021-05-24 00:00:00,2021-08-13 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202130-SU2021.xlsx,202130,AY20-21,SU2021,Summer 2021,,,instructor_1,"Wen,Xuejun",CLSE,697,1.0,0.0,0,0,0,0,0,0,Engineering,EGRC,TTT,RES,4,,,,,,,CLSE697,GR,CLSE697,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.008333333333333333,0.1,1.0,1.0,1.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202130,Full Term,Engineering,EGRC,CLSE697,133,38993,RES,3,3,DIRECTED RESEARCH,,0,3,0,0,2021-05-24 00:00:00,2021-08-13 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202130-SU2021.xlsx,202130,AY20-21,SU2021,Summer 2021,,,instructor_1,"Jiang,Mo",CLSE,697,1.0,0.0,0,0,0,0,0,0,Engineering,EGRC,TTT,RES,4,,,,,,,CLSE697,GR,CLSE697,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.008333333333333333,0.1,1.0,3.0,9.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202130,Full Term,Engineering,EGRC,CLSE697,143,39645,RES,3,3,DIRECTED RESEARCH,,10,3,0,0,2021-05-24 00:00:00,2021-08-13 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202130-SU2021.xlsx,202130,AY20-21,SU2021,Summer 2021,,,instructor_1,"Ferri,James",CLSE,697,1.0,0.0,0,0,0,0,0,0,Engineering,EGRC,TTT,RES,4,,,,,,,CLSE697,GR,CLSE697,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.008333333333333333,0.1,1.0,3.0,9.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202130,Full Term,Engineering,EGRC,CLSE697,144,40181,RES,1,1,DIRECTED RESEARCH,,0,2,0,0,2021-05-24 00:00:00,2021-08-13 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202130-SU2021.xlsx,202130,AY20-21,SU2021,Summer 2021,,,instructor_1,"Ferri,James",CLSE,697,1.0,0.0,0,0,0,0,0,0,Engineering,EGRC,TTT,RES,4,,,,,,,CLSE697,GR,CLSE697,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.008333333333333333,0.1,1.0,2.0,2.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202130,Full Term,Engineering,EGRC,CLSE697,41,36519,RES,1,1,DIRECTED RESEARCH,,1,1,0,0,2021-05-24 00:00:00,2021-08-13 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202130-SU2021.xlsx,202130,AY20-21,SU2021,Summer 2021,,,instructor_1,"Gupton,Bernard",CLSE,697,1.0,0.0,0,0,0,0,0,0,Engineering,EGRC,TTT,RES,4,,,,,,,CLSE697,GR,CLSE697,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.008333333333333333,0.1,1.0,1.0,1.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202130,Full Term,Engineering,EGRC,CLSE697,73,35693,RES,3,3,DIRECTED RESEARCH,,3,4,0,0,2021-05-24 00:00:00,2021-08-13 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202130-SU2021.xlsx,202130,AY20-21,SU2021,Summer 2021,,,instructor_1,"Gupton,Bernard",CLSE,697,1.0,0.0,0,0,0,0,0,0,Engineering,EGRC,TTT,RES,4,,,,,,,CLSE697,GR,CLSE697,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.008333333333333333,0.1,1.0,4.0,12.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202130,Full Term,Engineering,EGRC,CLSE697,8,37853,RES,3,3,DIRECTED RESEARCH,,6,5,0,0,2021-05-24 00:00:00,2021-08-13 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202130-SU2021.xlsx,202130,AY20-21,SU2021,Summer 2021,,,instructor_1,"Roper,Thomas",CLSE,697,1.0,0.0,0,0,0,0,0,0,Engineering,EGRC,Term,NON,6,,,,,,,CLSE697,GR,CLSE697,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.008333333333333333,0.1,1.0,5.0,15.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202130,Summer 6-week June,Engineering,EGRE,EGRE206,1,39356,LEC,4,4,ELECTRICAL CIRCUITS,,100,33,0,0,2021-06-14 00:00:00,2021-07-22 00:00:00,.,.,.,.,.,.,.,0,0,ONLNE,.,RONL,Online-asynchronous instruct,.,.,VCU-SOC-202130-SU2021.xlsx,202130,AY20-21,SU2021,Summer 2021,,,instructor_1,"Cabral,Michael",EGRE,206,1.0,0.0,0,0,0,0,0,0,Engineering,EGRE,Term,NON,6,,,,,,,EGRE206,GR,EGRE206,,,,.........,0,ONLNE.,0,ONLNE..........,0,0,0,1,1,,,0.008333333333333333,1.0,1.0,33.0,132.0,LEC,1.0,1.0,BASE: [wrkld] ,LEC,0.0,0.0,,LEC,0.0,0.0,,LEC,0.0,0.0,
202130,Summer 2nd 8-wk eve June,Engineering,EGRE,EGRE692,1,39613,IND,3,3,INDEPENDENT STUDY,,0,1,0,0,2021-06-15 00:00:00,2021-08-05 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202130-SU2021.xlsx,202130,AY20-21,SU2021,Summer 2021,,,instructor_1,"Motai,Yuichi",EGRE,692,1.0,0.0,0,0,0,0,0,0,Engineering,EGRE,TTT,RES,4,,,,,,,EGRE692,GR,EGRE692,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.008333333333333333,0.3333333333333333,1.0,1.0,3.0,IND,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",IND,0.0,0.0,,IND,0.0,0.0,,IND,0.0,0.0,
202130,Summer 1st 8-wk eve June,Engineering,EGRE,EGRE692,2,40165,IND,3,3,INDEPENDENT STUDY,,0,1,0,0,2021-06-14 00:00:00,2021-08-04 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202130-SU2021.xlsx,202130,AY20-21,SU2021,Summer 2021,,,instructor_1,"Niu,Ruixin",EGRE,692,1.0,0.0,0,0,0,0,0,0,Engineering,EGRE,TTT,RES,4,,,,,,,EGRE692,GR,EGRE692,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.008333333333333333,0.3333333333333333,1.0,1.0,3.0,IND,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",IND,0.0,0.0,,IND,0.0,0.0,,IND,0.0,0.0,
202130,Summer 1st 8-wk eve June,Engineering,EGRE,EGRE692,3,40166,IND,3,3,INDEPENDENT STUDY,,0,1,0,0,2021-06-14 00:00:00,2021-08-04 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202130-SU2021.xlsx,202130,AY20-21,SU2021,Summer 2021,,,instructor_1,"Cabral,Michael",EGRE,692,1.0,0.0,0,0,0,0,0,0,Engineering,EGRE,Term,NON,6,,,,,,,EGRE692,GR,EGRE692,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.008333333333333333,0.3333333333333333,1.0,1.0,3.0,IND,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",IND,0.0,0.0,,IND,0.0,0.0,,IND,0.0,0.0,
202130,Full Term,Engineering,EGRE,EGRE697,101,38937,RES,3,3,DIRECTED RESEARCH,,0,2,0,0,2021-05-24 00:00:00,2021-08-13 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202130-SU2021.xlsx,202130,AY20-21,SU2021,Summer 2021,,,instructor_1,"Zhao,Yanxiao",EGRE,697,1.0,0.0,0,0,0,0,0,0,Engineering,EGRE,Adjunct,none,0,,,,,,,EGRE697,GR,EGRE697,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.008333333333333333,0.07692307692307693,1.0,2.0,6.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202130,Full Term,Engineering,EGRE,EGRE697,11,30904,RES,3,3,DIRECTED RESEARCH,,0,1,0,0,2021-05-24 00:00:00,2021-08-13 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202130-SU2021.xlsx,202130,AY20-21,SU2021,Summer 2021,,,instructor_1,"Filippas,Afroditi",EGRE,697,1.0,0.0,0,0,0,0,0,0,Engineering,EGRE,Term,NON,6,,,,,,,EGRE697,GR,EGRE697,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.008333333333333333,0.07692307692307693,1.0,1.0,3.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202130,Full Term,Engineering,EGRE,EGRE697,13,30906,RES,3,3,DIRECTED RESEARCH,,0,2,0,0,2021-05-24 00:00:00,2021-08-13 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202130-SU2021.xlsx,202130,AY20-21,SU2021,Summer 2021,,,instructor_1,"Klenke,Robert",EGRE,697,1.0,0.0,0,0,0,0,0,0,Engineering,EGRE,TTT,RES,4,,,,,,,EGRE697,GR,EGRE697,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.008333333333333333,0.07692307692307693,1.0,2.0,6.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202130,Full Term,Engineering,EGRE,EGRE697,35,31186,RES,3,3,DIRECTED RESEARCH,,0,1,0,0,2021-05-24 00:00:00,2021-08-13 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202130-SU2021.xlsx,202130,AY20-21,SU2021,Summer 2021,,,instructor_1,"Ozgur,Umit",EGRE,697,1.0,0.0,0,0,0,0,0,0,Engineering,EGRE,TTT,RES,4,,,,,,,EGRE697,GR,EGRE697,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.008333333333333333,0.07692307692307693,1.0,1.0,3.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202130,Full Term,Engineering,EGRE,EGRE697,36,31187,RES,3,3,DIRECTED RESEARCH,,0,1,0,0,2021-05-24 00:00:00,2021-08-13 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202130-SU2021.xlsx,202130,AY20-21,SU2021,Summer 2021,,,instructor_1,"Niu,Ruixin",EGRE,697,1.0,0.0,0,0,0,0,0,0,Engineering,EGRE,TTT,RES,4,,,,,,,EGRE697,GR,EGRE697,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.008333333333333333,0.07692307692307693,1.0,1.0,3.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202130,Full Term,Engineering,EGRE,EGRE697,37,37826,RES,3,3,DIRECTED RESEARCH,,0,5,0,0,2021-05-24 00:00:00,2021-08-13 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202130-SU2021.xlsx,202130,AY20-21,SU2021,Summer 2021,,,instructor_1,"Kinsey,Nathaniel",EGRE,697,1.0,0.0,0,0,0,0,0,0,Engineering,EGRE,TTT,RES,4,,,,,,,EGRE697,GR,EGRE697,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.008333333333333333,0.07692307692307693,1.0,5.0,15.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202130,Full Term,Engineering,EGRE,EGRE697,4,38401,RES,3,3,DIRECTED RESEARCH,,0,5,0,0,2021-05-24 00:00:00,2021-08-13 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202130-SU2021.xlsx,202130,AY20-21,SU2021,Summer 2021,,,instructor_1,"Abdelwahed,Sherif",EGRE,697,1.0,0.0,0,0,0,0,0,0,Engineering,EGRE,TTT,RES,4,,,,,,,EGRE697,GR,EGRE697,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.008333333333333333,0.07692307692307693,1.0,5.0,15.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202130,Full Term,Engineering,EGRE,EGRE697,41,31192,RES,1,1,DIRECTED RESEARCH,,0,1,0,0,2021-05-24 00:00:00,2021-08-13 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202130-SU2021.xlsx,202130,AY20-21,SU2021,Summer 2021,,,instructor_1,"Niu,Ruixin",EGRE,697,1.0,0.0,0,0,0,0,0,0,Engineering,EGRE,TTT,RES,4,,,,,,,EGRE697,GR,EGRE697,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.008333333333333333,0.07692307692307693,1.0,1.0,1.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202130,Full Term,Engineering,EGRE,EGRE697,56,35095,RES,3,3,DIRECTED RESEARCH,,0,2,0,0,2021-05-24 00:00:00,2021-08-13 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202130-SU2021.xlsx,202130,AY20-21,SU2021,Summer 2021,,,instructor_1,"Avrutin,Vitaliy",EGRE,697,1.0,0.0,0,0,0,0,0,0,Engineering,EGRE,Term,NON,6,,,,,,,EGRE697,GR,EGRE697,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.008333333333333333,0.07692307692307693,1.0,2.0,6.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202130,Full Term,Engineering,EGRE,EGRE697,58,35097,RES,3,3,DIRECTED RESEARCH,,0,1,0,0,2021-05-24 00:00:00,2021-08-13 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202130-SU2021.xlsx,202130,AY20-21,SU2021,Summer 2021,,,instructor_1,"Wang,Zhifang",EGRE,697,1.0,0.0,0,0,0,0,0,0,Engineering,EGRE,TTT,RES,4,,,,,,,EGRE697,GR,EGRE697,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.008333333333333333,0.07692307692307693,1.0,1.0,3.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202130,Full Term,Engineering,EGRE,EGRE697,62,35854,RES,3,3,DIRECTED RESEARCH,,0,1,0,0,2021-05-24 00:00:00,2021-08-13 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202130-SU2021.xlsx,202130,AY20-21,SU2021,Summer 2021,,,instructor_1,"Xiao,Weijun",EGRE,697,1.0,0.0,0,0,0,0,0,0,Engineering,EGRE,Adjunct,none,0,,,,,,,EGRE697,GR,EGRE697,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.008333333333333333,0.07692307692307693,1.0,1.0,3.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202130,Full Term,Engineering,EGRE,EGRE697,72,36514,RES,3,3,DIRECTED RESEARCH,,0,5,0,0,2021-05-24 00:00:00,2021-08-13 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202130-SU2021.xlsx,202130,AY20-21,SU2021,Summer 2021,,,instructor_1,"Elks,Carl",EGRE,697,1.0,0.0,0,0,0,0,0,0,Engineering,EGRE,TTT,RES,4,,,,,,,EGRE697,GR,EGRE697,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.008333333333333333,0.07692307692307693,1.0,5.0,15.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202130,Full Term,Engineering,EGRE,EGRE697,8,30902,RES,3,3,DIRECTED RESEARCH,,0,2,0,0,2021-05-24 00:00:00,2021-08-13 00:00:00,.,.,.,.,.,.,.,0,0,.,.,RINS,Directed Instruction,.,.,VCU-SOC-202130-SU2021.xlsx,202130,AY20-21,SU2021,Summer 2021,,,instructor_1,"Bandyopadhyay,Supriyo",EGRE,697,1.0,0.0,0,0,0,0,0,0,Engineering,EGRE,TTT,RES,4,,,,,,,EGRE697,GR,EGRE697,,,,.........,0,..,7,...........,30,0,0,1,1,,,0.008333333333333333,0.07692307692307693,1.0,2.0,6.0,RES,0.0,0.0,"RULE: [wrkld]=0.00 for INS, RES and FLD",RES,0.0,0.0,,RES,0.0,0.0,,RES,0.0,0.0,
202130,,Engineering,EGRM,EGMN300,1,39377,LEC,3,3,MECHANICAL SYSTEMS DESIGN,,30,24,0,0,2021-06-22 00:00:00,2021-08-16 00:00:00,.,.,.,.,.,.,.,0,0,ONLNE,.,RONL,Online-asynchronous instruct,.,.,VCU-SOC-202130-SU2021.xlsx,202130,AY20-21,SU2021,Summer 2021,,,instructor_1,"Nichols,Bradley",EGMN,300,1.0,0.0,0,0,0,0,0,0,Engineering,EGRM,Term,NON,6,,,,,,,EGMN300,GR,EGMN300,,,,.........,0,ONLNE.,0,ONLNE..........,0,0,0,1,1,,,0.008333333333333333,1.0,1.0,24.0,72.0,LEC,1.0,1.0,BASE: [wrkld] ,LEC,0.0,0.0,,LEC,0.0,0.0,,LEC,0.0,0.0,
202130,,Engineering,EGRM,EGMN550,901,39895,LEC,3,3,ENERGY & SUSTAINABILITY,,50,36,0,0,2021-06-21 00:00:00,2021-08-16 00:00:00,M,.,W,.,.,.,.,1630,1910,ONLNE,.,ROND,Online-synchronous instruction,.,.,VCU-SOC-202130-SU2021.xlsx,202130,AY20-21,SU2021,Summer 2021,,,instructor_1,"Miller,James",EGMN,550,1.0,0.0,0,0,0,0,0,0,Engineering,EGRM,Term,NON,6,,,,,,,EGMN550,GR,EGMN550,,,,M.W....16301910,182,ONLNE.,0,ONLNE.M.W....16301910,311,2,280,1,1,,,0.008333333333333333,1.0,1.0,36.0,108.0,LEC,1.0,1.0,BASE: [wrkld] ,LEC,0.0,0.0,,LEC,0.0,0.0,,LEC,0.0,0.0,
202130,Full Term,Engineering,EGRM,EGMN591,1,39768,LEC,1,1,ST: INTERNSHIP EXPERIENCE,,0,1,0,0,2021-05-24 00:00:00,2021-08-13 00:00:00,.,.,.,.,.,.,.,0,0,ONLNE,.,RONL,Online-asynchronous instruct,.,.,VCU-SOC-202130-SU2021.xlsx,202130,AY20-21,SU2021,Summer 2021,,,instructor_1,"Mossi,Karla",EGMN,591,1.0,0.0,0,0,0,0,0,0,Engineering,EGRM,TTT,RES,4,,,,,,,EGMN591,GR,EGMN591,,,,.........,0,ONLNE.,0,ONLNE..........,0,0,0,1,1,,,0.008333333333333333,0.5,1.0,1.0,1.0,LEC,1.0,1.0,BASE: [wrkld] ,LEC,0.0,0.0,,LEC,0.0,0.0,,LEC,0.0,0.0,
